,Байршил,Баримт,Огноо,Гүйлгээний утга,Барааны нэр,Зарлага тоо,Зарлага дүн
3265,PN Store,3924,9/10/2024,Шинжилгээнд,Protein bar nanosupps,30,139416.88
3266,PN Store,3924,9/10/2024,Шинжилгээнд,Protein wafer,36,116603.21
3267,PN Store,3948,9/13/2024,Ажилчдын хэрэглээ,Collagen vibe 330мл,48,116707.95
3268,PN Store,3949,9/13/2024,Ажилчдын хэрэглээ,Protein snap,3,6900.43
3269,PN Store,3949,9/13/2024,Ажилчдын хэрэглээ,Protein bar nanosupps,4,18588.92
3270,PN Store,3950,9/13/2024,Ажилчдын хэрэглээ,Protein cream 400гр,2,28071.14
3271,PN Store,3950,9/13/2024,Ажилчдын хэрэглээ,Protein snap,2,4600.29
3272,PN Store,3950,9/13/2024,Ажилчдын хэрэглээ,Protein wafer,5,16194.89
3273,PN Store,3950,9/13/2024,Ажилчдын хэрэглээ,Protein bar nanosupps,8,37177.83
3274,PN Store,3951,9/13/2024,Маркетингийн хэрэглээ,Hyper Mass 1000гр,1,46573.03
3275,PN Store,3951,9/13/2024,Маркетингийн хэрэглээ,Power BCAA,1,38701.48
3276,PN Store,3951,9/13/2024,Маркетингийн хэрэглээ,Collagen vibe 330мл,1,2431.42
3277,PN Store,3951,9/13/2024,Маркетингийн хэрэглээ,ISO Whey 500гр,4,202907.95
3278,PN Store,3951,9/13/2024,Маркетингийн хэрэглээ,Protein cream 400гр,1,14035.57
3279,PN Store,3951,9/13/2024,Маркетингийн хэрэглээ,Protein wafer,45,145754.01
3280,PN Store,3951,9/13/2024,Маркетингийн хэрэглээ,Protein snap,25,57503.6
3281,PN Store,3951,9/13/2024,Маркетингийн хэрэглээ,Power Amino,1,27961.27
3282,PN Store,3971,9/17/2024,Маркетингийн хэрэглээ,Collagen vibe 330мл,5,12157.08
3283,PN Store,3971,9/17/2024,Маркетингийн хэрэглээ,Power Amino,1,27961.27
3284,PN Store,3971,9/17/2024,Маркетингийн хэрэглээ,Protein cream 400гр,2,28071.14
3285,PN Store,3971,9/17/2024,Маркетингийн хэрэглээ,Shaker 600ml,1,3168.27
3286,PN Store,3971,9/17/2024,Маркетингийн хэрэглээ,Protein bar nanosupps,30,139416.88
3287,PN Store,3971,9/17/2024,Маркетингийн хэрэглээ,ZMA 60ш,1,7763.28
3288,PN Store,3971,9/17/2024,Маркетингийн хэрэглээ,Omega 3 /90ш/,1,14566.24
3289,PN Store,4001,9/21/2024,Ажилчдын хэрэглээ,Nitrox 680гр,1,55874.01
3290,PN Store,4001,9/21/2024,Ажилчдын хэрэглээ,Protein cream 400гр,1,14035.57
3291,PN Store,4002,9/21/2024,Ажилчдын хэрэглээ,ISO Whey 500гр,1,50726.99
3292,PN Store,4002,9/21/2024,Ажилчдын хэрэглээ,L-Carnitine 100.000,1,50421.89
3293,PN Store,4002,9/21/2024,Ажилчдын хэрэглээ,Power BCAA,1,38701.48
3294,PN Store,4002,9/21/2024,Ажилчдын хэрэглээ,Omega 3 /90ш/,1,14566.24
3295,PN Store,4003,9/21/2024,Ажилчдын хэрэглээ,ISO Whey 500гр,1,50726.99
3296,PN Store,4003,9/21/2024,Ажилчдын хэрэглээ,Protein bar nanosupps,1,4647.23
3297,PN Store,4003,9/21/2024,Ажилчдын хэрэглээ,Shaker 600ml,1,3168.27
3298,PN Store,4003,9/21/2024,Ажилчдын хэрэглээ,Protein cream 400гр,1,14035.57
3299,PN Store,4006,9/22/2024,Маркетингийн хэрэглээ,Power Mass,1,108398.98
3300,PN Store,4006,9/22/2024,Маркетингийн хэрэглээ,Protein wafer,1,3238.98
3301,PN Store,4006,9/22/2024,Маркетингийн хэрэглээ,Protein bar nanosupps,1,4647.23
3302,PN Store,4007,9/22/2024,Ажилчдын хэрэглээ,Protein wafer,1,3238.98
3303,PN Store,4007,9/22/2024,Ажилчдын хэрэглээ,Collagen vibe 330мл,2,4862.83
3304,PN Store,4051,9/29/2024,Маркетингийн хэрэглээ,Power BCAA,2,77402.97
3305,PN Store,4051,9/29/2024,Маркетингийн хэрэглээ,ISO Whey 500гр,1,50726.49
3306,PN Store,4051,9/29/2024,Маркетингийн хэрэглээ,Protein bar nanosupps,15,69709.22
3307,PN Store,4051,9/29/2024,Маркетингийн хэрэглээ,Omega 3 /90ш/,1,14566.24
3308,PN Store,4051,9/29/2024,Маркетингийн хэрэглээ,Power Amino,1,27961.28
3309,PN Store,4051,9/29/2024,Маркетингийн хэрэглээ,ZMA 60ш,1,7763.28
3310,PN Store,4052,9/29/2024,Ажилчдын хэрэглээ,Glucosamine 60caps,1,19194.3
3311,PN Store,4052,9/29/2024,Ажилчдын хэрэглээ,Protein cream 400гр,1,14050.42
3312,PN Store,4060,9/30/2024,Маркетингийн хэрэглээ,Collagen vibe 330мл,21,51059.14
3313,PN Store,4060,9/30/2024,Маркетингийн хэрэглээ,Power BCAA,5,193507.42
3314,PN Store,4060,9/30/2024,Маркетингийн хэрэглээ,Vitamin D3 K2 /60ш/,5,37174.07
3315,PN Store,4060,9/30/2024,Маркетингийн хэрэглээ,Omega 3 /90ш/,5,72831.2
3316,PN Store,4060,9/30/2024,Маркетингийн хэрэглээ,ZMA 60ш,5,38816.38
3317,PN Store,4060,9/30/2024,Маркетингийн хэрэглээ,Power Amino,5,139806.38
3318,PN Store,4060,9/30/2024,Маркетингийн хэрэглээ,Glucosamine 60caps,5,95971.47
3319,PN Store,4086,10/3/2024,Маркетингийн хэрэглээ,Protein bar nanosupps,2,9294.56
3320,PN Store,4086,10/3/2024,Маркетингийн хэрэглээ,Nitrox 680гр,1,55874
3321,PN Store,4086,10/3/2024,Маркетингийн хэрэглээ,ZMA 60ш,1,7763.28
3322,PN Store,4086,10/3/2024,Маркетингийн хэрэглээ,Omega 3 /90ш/,1,14566.24
3323,PN Store,4086,10/3/2024,Маркетингийн хэрэглээ,ISO Whey 500гр,1,50726.49
3324,PN Store,4087,10/3/2024,Ажилчдын хэрэглээ,Collagen vibe 330мл,26,63216.07
3325,PN Store,4088,10/3/2024,Ажилчдын хэрэглээ,Power Whey 2250гр,1,121131.06
3326,PN Store,4088,10/3/2024,Ажилчдын хэрэглээ,Power BCAA,1,38701.48
3327,PN Store,4088,10/3/2024,Ажилчдын хэрэглээ,ZMA 60ш,2,15526.55
3328,PN Store,4088,10/3/2024,Ажилчдын хэрэглээ,Power Testo 120caps,1,27558.29
3329,PN Store,4088,10/3/2024,Ажилчдын хэрэглээ,Omega 3 /90ш/,1,14566.24
3330,PN Store,4089,10/3/2024,Маркетингийн хэрэглээ,Omega 3 /90ш/,2,29132.48
3331,PN Store,4089,10/3/2024,Маркетингийн хэрэглээ,Power Amino,1,27961.28
3332,PN Store,4089,10/3/2024,Маркетингийн хэрэглээ,Protein snap,5,11500.72
3333,PN Store,4089,10/3/2024,Маркетингийн хэрэглээ,Shaker 600ml,1,3168.27
3334,PN Store,4089,10/3/2024,Маркетингийн хэрэглээ,ISO Whey 500гр,2,101452.99
3335,PN Store,4089,10/3/2024,Маркетингийн хэрэглээ,Power Whey 2250гр,1,121131.06
3336,PN Store,4089,10/3/2024,Маркетингийн хэрэглээ,Nitrox 680гр,1,55874
3337,PN Store,4089,10/3/2024,Маркетингийн хэрэглээ,L-Carnitine 100.000,1,50421.9
3338,PN Store,4112,10/7/2024,Ажилчдын хэрэглээ,Protein snap,1,2300.14
3339,PN Store,4112,10/7/2024,Ажилчдын хэрэглээ,Protein cream 400гр,1,14050.42
3340,PN Store,4120,10/8/2024,Ажилчдын хэрэглээ,ISO Whey 500гр,1,50726.49
3341,PN Store,4121,10/8/2024,Ажилчдын хэрэглээ,Protein bar nanosupps,30,139418.44
3342,PN Store,4121,10/8/2024,Ажилчдын хэрэглээ,Vitamin D3 K2 /60ш/,2,14869.63
